Ciqual  AGB,Ciqual  code,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
7301,7301,produits céréaliers,pains et viennoiseries,Biscotte briochée,"Rusk, w eggs",Sucre blanc,0.004055435699999999,0.018308669,1.3853739e-9,0.0011068715,0.000072199637,4.1197906e-9,2.5988405e-10,1.5065081e-11,0.0005928235,0.0000049226315000000004,0.00018951503,0.0025284927,0.29381382,1.1258556,0.077921728,0.18487986,1.5234544e-7
7301,7301,produits céréaliers,pains et viennoiseries,Biscotte briochée,"Rusk, w eggs",Levure,0.0067233105,0.090819694,1.1768878e-8,0.0011779196,0.00014666753000000003,1.0907532e-9,7.4786823e-10,1.6875303e-11,0.00019683585,0.000011298834,0.00026192573,0.0006317771,1.6220553,3.9370792,0.0058232324,1.3197488,7.532462499999998e-8
7301,7301,produits céréaliers,pains et viennoiseries,Biscotte briochée,"Rusk, w eggs",Autres étapes,0.052650118,0.38453963999999996,5.7938169999999994e-8,0.453184082,0.001060303,2.7510793699999996e-8,6.878644e-9,2.2148594e-10,0.00209517945,0.00008662926600000001,0.0012860592499999999,0.006862125700000001,2.24781861,8.988831399999999,0.132765403,13.827449000000001,0.00000192426911
7300,7300,produits céréaliers,pains et viennoiseries,Biscotte classique,Rusk,Sel,0.00047169524,0.0030401428,2.0140019e-10,0.00033611806,0.0000120814,2.1715036999999996e-10,9.672111599999999e-11,4.5236688e-12,0.00002240505,0.0000015964074000000002,0.000005141683,0.000044876978,0.024495297,0.02260822,0.0017150419,0.036973968,1.4821546e-7
7300,7300,produits céréaliers,pains et viennoiseries,Biscotte classique,Rusk,Huile de tournesol,0.0099989314,0.063739526,5.8153108e-9,0.0046553359,0.00023903795,4.115500199999999e-9,3.6778730999999996e-9,2.5028017e-10,0.0005691057,0.000036913754,0.0008080273900000001,0.0026626608,2.5002437,15.454764,0.03248461,0.42787723,1.9429585e-7
7300,7300,produits céréaliers,pains et viennoiseries,Biscotte classique,Rusk,Farine de blé,0.054934673,0.38930934,2.4899923e-8,0.040214505,0.0011829739,3.9201837e-8,4.9408006e-9,6.468136e-10,0.0060532412,0.00008953553,0.0040746246,0.026137375,7.7975432,52.99362,0.17642025,2.7634348,0.0000018376589
7300,7300,produits céréaliers,pains et viennoiseries,Biscotte classique,Rusk,Sucre blanc,0.004055435699999999,0.018308669,1.3853739e-9,0.0011068715,0.000072199637,4.1197906e-9,2.5988405e-10,1.5065081e-11,0.0005928235,0.0000049226315000000004,0.00018951503,0.0025284927,0.29381382,1.1258556,0.077921728,0.18487986,1.5234544e-7
7300,7300,produits céréaliers,pains et viennoiseries,Biscotte classique,Rusk,Levure,0.0067233105,0.090819694,1.1768878e-8,0.0011779196,0.00014666753000000003,1.0907532e-9,7.4786823e-10,1.6875303e-11,0.00019683585,0.000011298834,0.00026192573,0.0006317771,1.6220553,3.9370792,0.0058232324,1.3197488,7.532462499999998e-8
7300,7300,produits céréaliers,pains et viennoiseries,Biscotte classique,Rusk,Autres étapes,0.052650118,0.38453963999999996,5.7938169999999994e-8,0.453184082,0.001060303,2.7510793699999996e-8,6.878644e-9,2.2148594e-10,0.00209517945,0.00008662926600000001,0.0012860592499999999,0.006862125700000001,2.24781861,8.988831399999999,0.132765403,13.827449000000001,0.00000192426911
7340,7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,"Rusk, wholemeal or rich in fibre",Sel,0.00047169524,0.0030401428,2.0140019e-10,0.00033611806,0.0000120814,2.1715036999999996e-10,9.672111599999999e-11,4.5236688e-12,0.00002240505,0.0000015964074000000002,0.000005141683,0.000044876978,0.024495297,0.02260822,0.0017150419,0.036973968,1.4821546e-7
7340,7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,"Rusk, wholemeal or rich in fibre",Huile de tournesol,0.0099989314,0.063739526,5.8153108e-9,0.0046553359,0.00023903795,4.115500199999999e-9,3.6778730999999996e-9,2.5028017e-10,0.0005691057,0.000036913754,0.0008080273900000001,0.0026626608,2.5002437,15.454764,0.03248461,0.42787723,1.9429585e-7
7340,7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,"Rusk, wholemeal or rich in fibre",Farine de blé,0.054934673,0.38930934,2.4899923e-8,0.040214505,0.0011829739,3.9201837e-8,4.9408006e-9,6.468136e-10,0.0060532412,0.00008953553,0.0040746246,0.026137375,7.7975432,52.99362,0.17642025,2.7634348,0.0000018376589
7340,7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,"Rusk, wholemeal or rich in fibre",Sucre blanc,0.004055435699999999,0.018308669,1.3853739e-9,0.0011068715,0.000072199637,4.1197906e-9,2.5988405e-10,1.5065081e-11,0.0005928235,0.0000049226315000000004,0.00018951503,0.0025284927,0.29381382,1.1258556,0.077921728,0.18487986,1.5234544e-7
7340,7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,"Rusk, wholemeal or rich in fibre",Levure,0.0067233105,0.090819694,1.1768878e-8,0.0011779196,0.00014666753000000003,1.0907532e-9,7.4786823e-10,1.6875303e-11,0.00019683585,0.000011298834,0.00026192573,0.0006317771,1.6220553,3.9370792,0.0058232324,1.3197488,7.532462499999998e-8
7340,7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,"Rusk, wholemeal or rich in fibre",Autres étapes,0.052650118,0.38453963999999996,5.7938169999999994e-8,0.453184082,0.001060303,2.7510793699999996e-8,6.878644e-9,2.2148594e-10,0.00209517945,0.00008662926600000001,0.0012860592499999999,0.006862125700000001,2.24781861,8.988831399999999,0.132765403,13.827449000000001,0.00000192426911
7330,7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,"Rusk, multigrain",Sel,0.00047169524,0.0030401428,2.0140019e-10,0.00033611806,0.0000120814,2.1715036999999996e-10,9.672111599999999e-11,4.5236688e-12,0.00002240505,0.0000015964074000000002,0.000005141683,0.000044876978,0.024495297,0.02260822,0.0017150419,0.036973968,1.4821546e-7
7330,7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,"Rusk, multigrain",Huile de tournesol,0.0099989314,0.063739526,5.8153108e-9,0.0046553359,0.00023903795,4.115500199999999e-9,3.6778730999999996e-9,2.5028017e-10,0.0005691057,0.000036913754,0.0008080273900000001,0.0026626608,2.5002437,15.454764,0.03248461,0.42787723,1.9429585e-7
7330,7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,"Rusk, multigrain",Farine de blé,0.054934673,0.38930934,2.4899923e-8,0.040214505,0.0011829739,3.9201837e-8,4.9408006e-9,6.468136e-10,0.0060532412,0.00008953553,0.0040746246,0.026137375,7.7975432,52.99362,0.17642025,2.7634348,0.0000018376589
7330,7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,"Rusk, multigrain",Sucre blanc,0.004055435699999999,0.018308669,1.3853739e-9,0.0011068715,0.000072199637,4.1197906e-9,2.5988405e-10,1.5065081e-11,0.0005928235,0.0000049226315000000004,0.00018951503,0.0025284927,0.29381382,1.1258556,0.077921728,0.18487986,1.5234544e-7
7330,7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,"Rusk, multigrain",Levure,0.0067233105,0.090819694,1.1768878e-8,0.0011779196,0.00014666753000000003,1.0907532e-9,7.4786823e-10,1.6875303e-11,0.00019683585,0.000011298834,0.00026192573,0.0006317771,1.6220553,3.9370792,0.0058232324,1.3197488,7.532462499999998e-8
7330,7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,"Rusk, multigrain",Autres étapes,0.052650118,0.38453963999999996,5.7938169999999994e-8,0.453184082,0.001060303,2.7510793699999996e-8,6.878644e-9,2.2148594e-10,0.00209517945,0.00008662926600000001,0.0012860592499999999,0.006862125700000001,2.24781861,8.988831399999999,0.132765403,13.827449000000001,0.00000192426911
7310,7310,produits céréaliers,pains et viennoiseries,Biscotte sans adjonction de sel,"Rusk, unsalted",Sel,0.00047169524,0.0030401428,2.0140019e-10,0.00033611806,0.0000120814,2.1715036999999996e-10,9.672111599999999e-11,4.5236688e-12,0.00002240505,0.0000015964074000000002,0.000005141683,0.000044876978,0.024495297,0.02260822,0.0017150419,0.036973968,1.4821546e-7
7310,7310,produits céréaliers,pains et viennoiseries,Biscotte sans adjonction de sel,"Rusk, unsalted",Huile de tournesol,0.0099989314,0.063739526,5.8153108e-9,0.0046553359,0.00023903795,4.115500199999999e-9,3.6778730999999996e-9,2.5028017e-10,0.0005691057,0.000036913754,0.0008080273900000001,0.0026626608,2.5002437,15.454764,0.03248461,0.42787723,1.9429585e-7
7310,7310,produits céréaliers,pains et viennoiseries,Biscotte sans adjonction de sel,"Rusk, unsalted",Farine de blé,0.054934673,0.38930934,2.4899923e-8,0.040214505,0.0011829739,3.9201837e-8,4.9408006e-9,6.468136e-10,0.0060532412,0.00008953553,0.0040746246,0.026137375,7.7975432,52.99362,0.17642025,2.7634348,0.0000018376589
7310,7310,produits céréaliers,pains et viennoiseries,Biscotte sans adjonction de sel,"Rusk, unsalted",Sucre blanc,0.004055435699999999,0.018308669,1.3853739e-9,0.0011068715,0.000072199637,4.1197906e-9,2.5988405e-10,1.5065081e-11,0.0005928235,0.0000049226315000000004,0.00018951503,0.0025284927,0.29381382,1.1258556,0.077921728,0.18487986,1.5234544e-7
7310,7310,produits céréaliers,pains et viennoiseries,Biscotte sans adjonction de sel,"Rusk, unsalted",Levure,0.0067233105,0.090819694,1.1768878e-8,0.0011779196,0.00014666753000000003,1.0907532e-9,7.4786823e-10,1.6875303e-11,0.00019683585,0.000011298834,0.00026192573,0.0006317771,1.6220553,3.9370792,0.0058232324,1.3197488,7.532462499999998e-8
7310,7310,produits céréaliers,pains et viennoiseries,Biscotte sans adjonction de sel,"Rusk, unsalted",Autres étapes,0.052650118,0.38453963999999996,5.7938169999999994e-8,0.453184082,0.001060303,2.7510793699999996e-8,6.878644e-9,2.2148594e-10,0.00209517945,0.00008662926600000001,0.0012860592499999999,0.006862125700000001,2.24781861,8.988831399999999,0.132765403,13.827449000000001,0.00000192426911
38405,38405,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif à base de pomme de terre, type tuile salée","Salty snacks, made from potato",Fructose,0.010079818,0.066716195,4.895020499999999e-9,0.0053838065,0.00018833779,6.770218699999999e-9,1.925489e-9,6.908418e-11,0.0008990771,0.000024132138000000003,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,0.0000015449865
38405,38405,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif à base de pomme de terre, type tuile salée","Salty snacks, made from potato",Sel,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,0.000011726064,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,0.000021746078,0.0000015494542,0.000004990457,0.000043557067,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-7
38405,38405,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif à base de pomme de terre, type tuile salée","Salty snacks, made from potato",Huile de tournesol,0.077944426,0.49686717,4.5331951e-8,0.036289626,0.0018633667,3.2081458e-8,2.8670034e-8,1.9510029e-9,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,0.0000015145896999999998
38405,38405,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif à base de pomme de terre, type tuile salée","Salty snacks, made from potato",Farine de blé,0.062511869,0.44300718,2.8334395e-8,0.045761333,0.0013461427,4.460898699999999e-8,5.6222903e-9,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730664,60.303085,0.20075408,3.1445983,0.0000020911291
38405,38405,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif à base de pomme de terre, type tuile salée","Salty snacks, made from potato",Sucre blanc,0.0033928575,0.015317394,1.1590311e-9,0.00092603054,0.00006040364,3.4466980999999995e-9,2.1742411999999998e-10,1.2603743e-11,0.00049596783,0.000004118370600000001,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-7
38405,38405,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif à base de pomme de terre, type tuile salée","Salty snacks, made from potato",Autres étapes,0.06893126399999999,0.5651930199999999,5.178194499999999e-8,0.5324893399999999,0.0014838912300000002,2.67715866e-8,7.4991299e-9,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,0.00000280069564
38407,38407,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit apéritif feuilleté,"Salty snacks, puff pastry",Fructose,0.010079818,0.066716195,4.895020499999999e-9,0.0053838065,0.00018833779,6.770218699999999e-9,1.925489e-9,6.908418e-11,0.0008990771,0.000024132138000000003,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,0.0000015449865
38407,38407,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit apéritif feuilleté,"Salty snacks, puff pastry",Sel,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,0.000011726064,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,0.000021746078,0.0000015494542,0.000004990457,0.000043557067,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-7
38407,38407,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit apéritif feuilleté,"Salty snacks, puff pastry",Huile de tournesol,0.077944426,0.49686717,4.5331951e-8,0.036289626,0.0018633667,3.2081458e-8,2.8670034e-8,1.9510029e-9,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,0.0000015145896999999998
38407,38407,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit apéritif feuilleté,"Salty snacks, puff pastry",Farine de blé,0.062511869,0.44300718,2.8334395e-8,0.045761333,0.0013461427,4.460898699999999e-8,5.6222903e-9,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730664,60.303085,0.20075408,3.1445983,0.0000020911291
38407,38407,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit apéritif feuilleté,"Salty snacks, puff pastry",Sucre blanc,0.0033928575,0.015317394,1.1590311e-9,0.00092603054,0.00006040364,3.4466980999999995e-9,2.1742411999999998e-10,1.2603743e-11,0.00049596783,0.000004118370600000001,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-7
38407,38407,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit apéritif feuilleté,"Salty snacks, puff pastry",Autres étapes,0.06893126399999999,0.5651930199999999,5.178194499999999e-8,0.5324893399999999,0.0014838912300000002,2.67715866e-8,7.4991299e-9,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,0.00000280069564
38404,38404,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, à la cacahuète","Puffed salty snacks, made from maize/corn, with peanuts",Fructose,0.010079818,0.066716195,4.895020499999999e-9,0.0053838065,0.00018833779,6.770218699999999e-9,1.925489e-9,6.908418e-11,0.0008990771,0.000024132138000000003,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,0.0000015449865
38404,38404,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, à la cacahuète","Puffed salty snacks, made from maize/corn, with peanuts",Sel,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,0.000011726064,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,0.000021746078,0.0000015494542,0.000004990457,0.000043557067,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-7
38404,38404,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, à la cacahuète","Puffed salty snacks, made from maize/corn, with peanuts",Huile de tournesol,0.077944426,0.49686717,4.5331951e-8,0.036289626,0.0018633667,3.2081458e-8,2.8670034e-8,1.9510029e-9,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,0.0000015145896999999998
38404,38404,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, à la cacahuète","Puffed salty snacks, made from maize/corn, with peanuts",Farine de blé,0.062511869,0.44300718,2.8334395e-8,0.045761333,0.0013461427,4.460898699999999e-8,5.6222903e-9,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730665,60.303085,0.20075408,3.1445983,0.0000020911291
38404,38404,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, à la cacahuète","Puffed salty snacks, made from maize/corn, with peanuts",Sucre blanc,0.0033928575,0.015317394,1.1590311e-9,0.00092603054,0.00006040364,3.4466980999999995e-9,2.1742411999999998e-10,1.2603743e-11,0.00049596783,0.000004118370600000001,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-7
38404,38404,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, à la cacahuète","Puffed salty snacks, made from maize/corn, with peanuts",Autres étapes,0.06893126399999999,0.5651930199999999,5.178194499999999e-8,0.5324893399999999,0.0014838912300000002,2.67715866e-8,7.4991299e-9,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,0.00000280069564
38400,38400,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, sans cacahuète","Puffed salty snacks, made from maize/corn, without peanuts",Fructose,0.010079818,0.066716195,4.895020499999999e-9,0.0053838065,0.00018833779,6.770218699999999e-9,1.925489e-9,6.908418e-11,0.0008990771,0.000024132138000000003,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,0.0000015449865
38400,38400,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, sans cacahuète","Puffed salty snacks, made from maize/corn, without peanuts",Sel,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,0.000011726064,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,0.000021746078,0.0000015494542,0.000004990457,0.000043557067,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-7
38400,38400,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, sans cacahuète","Puffed salty snacks, made from maize/corn, without peanuts",Huile de tournesol,0.077944426,0.49686717,4.5331951e-8,0.036289626,0.0018633667,3.2081458e-8,2.8670034e-8,1.9510029e-9,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,0.0000015145896999999998
38400,38400,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, sans cacahuète","Puffed salty snacks, made from maize/corn, without peanuts",Farine de blé,0.062511869,0.44300718,2.8334395e-8,0.045761333,0.0013461427,4.460898699999999e-8,5.6222903e-9,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730665,60.303085,0.20075408,3.1445983,0.0000020911291
38400,38400,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, sans cacahuète","Puffed salty snacks, made from maize/corn, without peanuts",Sucre blanc,0.0033928575,0.015317394,1.1590311e-9,0.00092603054,0.00006040364,3.4466980999999995e-9,2.1742411999999998e-10,1.2603743e-11,0.00049596783,0.000004118370600000001,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-7
38400,38400,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de maïs, sans cacahuète","Puffed salty snacks, made from maize/corn, without peanuts",Autres étapes,0.06893126399999999,0.5651930199999999,5.178194499999999e-8,0.5324893399999999,0.0014838912300000002,2.67715866e-8,7.4991299e-9,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,0.00000280069564
38106,38106,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre","Puffed salty snacks, made from potato",Fructose,0.010079818,0.066716195,4.895020499999999e-9,0.0053838065,0.00018833779,6.770218699999999e-9,1.925489e-9,6.908418e-11,0.0008990771,0.000024132138000000003,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,0.0000015449865
38106,38106,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre","Puffed salty snacks, made from potato",Sel,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,0.000011726064,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,0.000021746078,0.0000015494542,0.000004990457,0.000043557067,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-7
38106,38106,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre","Puffed salty snacks, made from potato",Huile de tournesol,0.077944426,0.49686717,4.5331951e-8,0.036289626,0.0018633667,3.2081458e-8,2.8670034e-8,1.9510029e-9,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,0.0000015145896999999998
38106,38106,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre","Puffed salty snacks, made from potato",Farine de blé,0.062511869,0.44300718,2.8334395e-8,0.045761333,0.0013461427,4.460898699999999e-8,5.6222903e-9,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730665,60.303085,0.20075408,3.1445983,0.0000020911291
38106,38106,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre","Puffed salty snacks, made from potato",Sucre blanc,0.0033928575,0.015317394,1.1590311e-9,0.00092603054,0.00006040364,3.4466980999999995e-9,2.1742411999999998e-10,1.2603743e-11,0.00049596783,0.000004118370600000001,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-7
38106,38106,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre","Puffed salty snacks, made from potato",Autres étapes,0.06893126399999999,0.5651930199999999,5.178194499999999e-8,0.5324893399999999,0.0014838912300000002,2.67715866e-8,7.4991299e-9,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,0.00000280069564
38108,38108,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre et de soja","Puffed salty snacks, made from potato and soy",Fructose,0.010079818,0.066716195,4.895020499999999e-9,0.0053838065,0.00018833779,6.770218699999999e-9,1.925489e-9,6.908418e-11,0.0008990771,0.000024132138000000003,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,0.0000015449865
38108,38108,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre et de soja","Puffed salty snacks, made from potato and soy",Sel,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,0.000011726064,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,0.000021746078,0.0000015494542,0.000004990457,0.000043557067,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-7
38108,38108,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre et de soja","Puffed salty snacks, made from potato and soy",Huile de tournesol,0.077944426,0.49686717,4.5331951e-8,0.036289626,0.0018633667,3.2081458e-8,2.8670034e-8,1.9510029e-9,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,0.0000015145896999999998
38108,38108,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre et de soja","Puffed salty snacks, made from potato and soy",Farine de blé,0.062511869,0.44300718,2.8334395e-8,0.045761333,0.0013461427,4.460898699999999e-8,5.6222903e-9,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730665,60.303085,0.20075408,3.1445983,0.0000020911291
38108,38108,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre et de soja","Puffed salty snacks, made from potato and soy",Sucre blanc,0.0033928575,0.015317394,1.1590311e-9,0.00092603054,0.00006040364,3.4466980999999995e-9,2.1742411999999998e-10,1.2603743e-11,0.00049596783,0.000004118370600000001,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-7
38108,38108,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif soufflé, à base de pomme de terre et de soja","Puffed salty snacks, made from potato and soy",Autres étapes,0.06893126399999999,0.5651930199999999,5.178194499999999e-8,0.5324893399999999,0.0014838912300000002,2.67715866e-8,7.4991299e-9,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,0.00000280069564
38401,38401,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, garni ou fourré, au fromage","Salty snacks, crackers, garnished or filled with cheese",Fructose,0.010079818,0.066716195,4.895020499999999e-9,0.0053838065,0.00018833779,6.770218699999999e-9,1.925489e-9,6.908418e-11,0.0008990771,0.000024132138000000003,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,0.0000015449865
38401,38401,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, garni ou fourré, au fromage","Salty snacks, crackers, garnished or filled with cheese",Sel,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,0.000011726064,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,0.000021746078,0.0000015494542,0.000004990457,0.000043557067,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-7
38401,38401,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, garni ou fourré, au fromage","Salty snacks, crackers, garnished or filled with cheese",Huile de tournesol,0.077944426,0.49686717,4.5331951e-8,0.036289626,0.0018633667,3.2081458e-8,2.8670034e-8,1.9510029e-9,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,0.0000015145896999999998
38401,38401,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, garni ou fourré, au fromage","Salty snacks, crackers, garnished or filled with cheese",Farine de blé,0.062511869,0.44300718,2.8334395e-8,0.045761333,0.0013461427,4.460898699999999e-8,5.6222903e-9,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730665,60.303085,0.20075408,3.1445983,0.0000020911291
38401,38401,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, garni ou fourré, au fromage","Salty snacks, crackers, garnished or filled with cheese",Sucre blanc,0.0033928575,0.015317394,1.1590311e-9,0.00092603054,0.00006040364,3.4466980999999995e-9,2.1742411999999998e-10,1.2603743e-11,0.00049596783,0.000004118370600000001,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-7
